customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag,income_missing,annual_income_winsor,join_year,join_month,join_day,join_weekday,gender_enc,income_bin,repayment_bin,credit_binary,transaction_quantile,transaction_kmeans,annual_income_std,loan_amount_std,annual_income_minmax,loan_amount_minmax,annual_income_maxabs,loan_amount_maxabs,annual_income_robust,loan_amount_robust,spending_log,spending_sqrt,spending_reciprocal,loan_boxcox,income_boxcox,loan_power,income_power,debt_to_income,avg_monthly_txn,spending_to_income
CUST0234,51.0,Other,West,Graduate,Unemployed,1009579.91,2302456.13,Car,834.8,4,39,0.1625,2019-12-01,0,0,1009579.91,2019,12,1,6,2,Low,Poor,1.0,Q2,0.0,-0.07769508554163813,3.57974628595421,0.0853388614222115,0.769262994831089,0.10505031007949543,0.7735209959804898,0.24281730677005012,5.33321816784174,0.15057285847937432,0.4031128874149275,0.8602150537634408,2.428251044775298,0.3796572019124658,2.4282499137898936,0.3796572927917455,2.280608109565096,3.25,1.6095803649658599e-07
CUST0235,53.0,Female,West,Primary,Self-Employed,304290.03,159565.87,Business,339.3,7,28,0.223,2017-10-21,0,0,304290.03,2017,10,21,5,0,Low,Average,0.0,Q1,0.0,-0.6099137068885,-0.7409693853363547,0.010334607265140513,0.035813897930632194,0.03166243869254388,0.05360690658930964,-0.8300195905444703,-0.8009301453832532,0.20130685670503531,0.4722287581247038,0.8176614881439084,-1.2097699536949478,-1.7752976073614142,-1.209770897500938,-1.775297619567839,0.5243874404955036,2.3333333333333335,7.328534556324438e-07
CUST0236,50.0,Male,North,Secondary,Self-Employed,1155919.61,549505.91,Business,674.8,4,46,0.1928,2023-03-02,1,0,1155919.61,2023,3,2,3,1,Low,Poor,0.0,Q2,1.0,0.03273427916484737,0.04526781641921722,0.10090139870414375,0.16927904802344562,0.12027746615666057,0.18460910210713352,0.4654188698350665,0.31529595507272,0.1763034844683916,0.43908996800200295,0.8383635144198524,0.4209421731720519,0.5791119761186414,0.42094257371887916,0.5791121397335182,0.4753841921584841,3.8333333333333335,1.667936060017184e-07
CUST0237,25.0,Other,South,Primary,Salaried,571249.94,175520.27,Home,517.7,3,6,0.922,2021-07-08,0,1,571249.94,2021,7,8,3,2,Low,Poor,0.0,Q1,0.0,-0.40846315544278483,-0.7088004836465228,0.03872453530350793,0.04127462566364669,0.05944054822752282,0.058966862515276025,-0.42393912678995915,-0.7552597451414242,0.6533663105481008,0.9602083107326244,0.5202913631633714,-1.0873215111883385,-0.5506776206451433,-1.0873224190475343,-0.5506778638490302,0.30725652242519275,0.5,1.6140045458910685e-06
CUST0238,27.0,Other,East,Primary,Salaried,662172.98,452264.99,Business,428.0,8,105,0.6302,2018-11-23,0,0,662172.98,2018,11,23,4,2,Low,Average,0.0,Q4,2.0,-0.3398517427886495,-0.1507993246646721,0.0483937720163522,0.1359963054177792,0.06890140759166208,0.15194055641438273,-0.28563345291866515,0.03693815181570826,0.48870270667822,0.7938513714795736,0.613421666053245,0.15801170929420524,-0.2944416917695801,0.15801191373406456,-0.2944418591498012,0.6830012755881402,8.75,9.517150639399391e-07
CUST0239,24.0,Female,West,Graduate,Unemployed,1106149.11,189970.05,Business,451.4,9,115,0.5491,2015-10-10,1,0,1106149.11,2015,10,10,5,0,Low,Good,0.0,Q4,2.0,-0.004823025490855317,-0.6796653515036846,0.0956085406363029,0.046220365671541586,0.11509867208001187,0.06382133425598144,0.3897115184155447,-0.7138964073784013,0.43767411713018023,0.7410128204019145,0.6455361177457878,-0.9852677052130586,0.5151178903389652,-0.9852685616184822,0.5151180314976563,0.17174000167120324,9.583333333333334,4.964068542260094e-07
CUST0240,54.0,Female,South,Primary,Unemployed,1313878.07,229089.92,Other,750.5,3,72,0.6649,2023-08-03,0,0,1313878.07,2023,8,3,3,0,Low,Poor,1.0,Q3,1.0,0.15193127347202984,-0.6007878473575554,0.1176995363438041,0.05960996095691251,0.13671359472688893,0.07696383908408747,0.7056940658026872,-0.6019134985690248,0.5097650615686695,0.8154140052758476,0.6006366748753679,-0.7422555822580484,0.7607758336043745,-0.7422562578931255,0.760776054771184,0.17436162854898704,6.0,5.060591353046939e-07
CUST0241,26.0,Male,South,Secondary,Salaried,462702.74,124065.19,Business,661.9,8,84,0.6812,2017-11-14,1,0,462702.74,2017,11,14,1,1,Low,Average,0.0,Q3,2.0,-0.49037393110152827,-0.8125495064842624,0.02718105225106655,0.023663046264830092,0.048145833559259464,0.041680285710941525,-0.5890534217238077,-0.9025529117960981,0.5195078241488246,0.825348411278534,0.5948132286462051,-1.5305844595447349,-0.9358055870294445,-1.5305853161547858,-0.9358058867309952,0.2681315221950058,7.0,1.4722195074963249e-06
CUST0242,43.21258134490239,Female,North,Graduate,Unemployed,1166520.67,666519.89,Home,753.0,4,72,0.0866,2015-10-16,0,0,1166520.67,2015,10,16,4,0,Low,Poor,1.0,Q3,1.0,0.040733942421060924,0.28120343411439525,0.10202877146408516,0.20932953476919625,0.12138054341596471,0.22392050056285182,0.48154444974363525,0.6502552954734473,0.08305355513528564,0.2942787793912432,0.9203018590097551,0.6838773562087439,0.5922843436306576,0.6838778859349982,0.5922845117434503,0.571374264632619,6.0,7.423786155456637e-08
CUST0243,46.0,Male,South,Secondary,Unemployed,1012922.57,611895.77,Home,721.5,9,50,0.657,2022-11-17,1,0,1012922.57,2022,11,17,3,1,Low,Good,1.0,Q2,1.0,-0.07517268170843518,0.17106466699224857,0.08569433755664954,0.19063328502144566,0.10539812550847946,0.20556926982432833,0.24790192386845122,0.4938905670438171,0.5050087384444258,0.8105553651663778,0.6035003017501509,0.5671313012852368,0.38462158345727904,0.5671317829474753,0.38462167623260685,0.6040893826662388,4.166666666666667,6.486181860870175e-07
CUST0244,32.0,Other,West,Graduate,Self-Employed,915105.75,683640.51,Business,754.4,5,82,0.2667,2021-02-12,1,0,915105.75,2021,2,12,4,2,Low,Average,1.0,Q3,2.0,-0.1489862079778524,0.3157237884773903,0.07529197983656363,0.21518942573597674,0.09521994429646408,0.22967225359807836,0.0991099212468159,0.6992640684632345,0.23641509350744977,0.5164300533470143,0.7894529091339701,0.7185920890251981,0.22990595024947058,0.718592629976101,0.22990598267449913,0.7470617576165378,6.833333333333333,2.914417268168187e-07
CUST0245,47.0,Male,North,Graduate,Unemployed,221193.18,2976591.64,Car,770.6,0,103,0.7897,2022-09-26,0,0,224781.91,2022,9,26,0,1,Low,Poor,1.0,Q4,2.0,-0.6726194002486076,4.939007614917672,0.0014976489678627906,1.0,0.023015921688130308,1.0,-0.956420619764697,7.262970371555415,0.5820480080412256,0.8886506625215558,0.558752863608426,2.8020267458245933,-2.4861027319560844,2.802024579037685,-2.4861018021904875,13.45697747100521,8.583333333333334,3.5701824079747845e-06
CUST0246,51.0,Female,South,Secondary,Self-Employed,677207.76,224745.61,Home,613.8,9,32,0.7108,2023-02-11,1,0,677207.76,2023,2,11,5,0,Low,Good,0.0,Q1,0.0,-0.32850635118335186,-0.6095472918556346,0.0499926499987155,0.05812302982206492,0.0704658288775185,0.07550434765045566,-0.2627636128934454,-0.6143493392446115,0.5369610973706165,0.8430895563343197,0.5845218611176058,-0.7671974721124707,-0.2564438183658301,-0.7671981692555614,-0.25644397271680563,0.3318709903737665,2.6666666666666665,1.0496040387960114e-06
CUST0247,28.0,Other,East,Primary,Unemployed,826769.49,635091.43,Education,491.4,6,58,0.8872,2016-05-08,0,1,826769.49,2016,5,8,6,2,Low,Average,0.0,Q2,1.0,-0.21564561121803208,0.21783414163064085,0.065897834983209,0.19857248573394976,0.08602824841152623,0.2133619611993535,-0.035260926522570485,0.5602894962466316,0.6350942491113282,0.9419129471453294,0.52988554472234,0.6178752793276399,0.0706349583941234,0.6178757837926874,0.07063492751335257,0.7681602159750719,4.833333333333333,1.0730923319388576e-06
CUST0248,46.0,Male,East,Primary,Self-Employed,901908.65,426801.21,Home,670.5,6,62,0.7276,2021-06-14,0,0,901908.65,2021,6,14,0,1,Low,Average,0.0,Q2,1.0,-0.15894486833432406,-0.20214201605209534,0.07388853045978216,0.12728079310560328,0.09384674002266855,0.14338587942819056,0.07903542958170165,-0.0359534031327622,0.546733162104409,0.8529947244854449,0.5788376939106274,0.08022153963293926,0.20740092375992458,0.08022167585210277,0.2074009472578736,0.4732199984998481,5.166666666666667,8.06733586599929e-07
CUST0249,58.0,Other,North,Post-Graduate,Self-Employed,414507.96,630368.85,Car,564.5,3,67,0.4058,2021-05-29,1,1,414507.96,2021,5,29,5,2,Low,Poor,0.0,Q3,1.0,-0.5267421820790062,0.20831199026535174,0.022055764577629183,0.1969560837647513,0.04313099864320704,0.21177538817518143,-0.6623638997388274,0.5467708356405254,0.3406065357596679,0.6370243323453194,0.7113387395077536,0.6076890084981266,-1.1463555392983742,0.6076895086175446,-1.1463558289176772,1.5207641609584528,5.583333333333333,9.789920560271026e-07
CUST0250,42.0,Other,North,Primary,Unemployed,737656.67,192867.31,Home,723.3,2,49,0.6046,2019-12-17,0,0,737656.67,2019,12,17,1,2,Low,Poor,1.0,Q2,1.0,-0.2828910142071279,-0.6738235979993296,0.05642110663438693,0.04721201362017981,0.07675574875069377,0.06479468241737049,-0.17081302223638858,-0.7056028316999275,0.47287450433741857,0.7775602870517501,0.623208276205908,-0.9657006097496125,-0.11398081456322617,-0.9657014543741286,-0.11398091713791718,0.2614594537591587,4.083333333333333,8.19622494567832e-07
CUST0251,27.0,Male,North,Secondary,Unemployed,1404748.6,2540692.84,Home,467.8,7,7,0.3487,2023-04-20,1,0,1404748.6,2023,4,20,3,1,Low,Average,0.0,Q1,0.0,0.2205030615680942,4.060103635832549,0.12736318886566894,0.8508045012067051,0.1461689902424238,0.8535577423042147,0.8439198651896372,6.015184640914781,0.2991411655406749,0.5905082556577851,0.7414547341884777,2.5710459370242993,0.8529778162996534,2.571044440792332,0.8529780623412515,1.8086459313787533,0.5833333333333334,2.482294696716551e-07
CUST0252,43.21258134490239,Other,North,Post-Graduate,Unemployed,1377852.37,241592.26,Car,734.1,9,39,0.0978,2022-05-05,0,0,1377852.37,2022,5,5,3,2,Low,Good,1.0,Q2,0.0,0.20020690412141698,-0.5755793439758644,0.12450290158806467,0.06388914881515705,0.1433703437227348,0.08116405917205358,0.8030072294622429,-0.5661248213539978,0.09330817713365178,0.31272991542223777,0.9109127345600292,-0.6729176179051694,0.8265074211232061,-0.6729182310803755,0.8265076603639485,0.17533972815970117,3.25,7.098002814336342e-08
CUST0253,28.0,Male,East,Post-Graduate,Salaried,1473730.71,582266.6,Business,776.7,8,16,0.2178,2020-08-12,0,0,1473730.71,2020,8,12,2,1,Low,Average,1.0,Q1,0.0,0.27255763447901915,0.11132328800705851,0.13469911109771773,0.18049208069378675,0.15334681933119582,0.19561521042234734,0.9488505539195093,0.4090753403519207,0.19704595219233664,0.4666904755831214,0.8211528986697323,0.4995727762349624,0.917980591006889,0.4995732231697291,0.917980852495287,0.3950970119907456,1.3333333333333333,1.4778819395030454e-07
CUST0254,32.0,Male,East,Graduate,Self-Employed,1012800.26,783683.2,Home,644.2,6,118,0.95,2015-05-01,0,0,1012800.26,2015,5,1,4,1,Low,Average,0.0,Q4,2.0,-0.07526497802718699,0.5174401463094819,0.08568133046469191,0.24943113283673715,0.1053853987264798,0.2632820671363573,0.2477158745791711,0.9856421017060524,0.6678293725756554,0.9746794344808963,0.5128205128205129,0.9062145431978523,0.3844403062925385,0.9062151188171536,0.38444039899871646,0.7737786323238107,9.833333333333334,9.379934400885718e-07
CUST0255,46.0,Other,South,Post-Graduate,Salaried,944768.12,284287.07,Business,598.2,3,88,0.1747,2021-01-26,0,0,944768.12,2021,1,26,1,2,Low,Poor,0.0,Q3,2.0,-0.12660269431212318,-0.4894936782312391,0.07844643306419406,0.07850234223031428,0.0983064173287897,0.09550758195370057,0.14423021277544992,-0.44390843835314286,0.16101279584770323,0.4179712908801273,0.8512811781731505,-0.4595261467262495,0.27899562284136603,-0.4595265502209774,0.2789956746448824,0.30090671349071346,7.333333333333333,1.8491309804145381e-07
CUST0256,49.0,Male,South,Graduate,Salaried,924542.39,138790.47,Car,699.9,12,45,0.8421,2019-08-23,0,0,924542.39,2019,8,23,4,1,Low,Good,0.0,Q2,1.0,-0.14186522740891716,-0.7828588829148868,0.07629552201832411,0.02870308192097534,0.09620185959439088,0.046627312975991556,0.11346426811292167,-0.860400939219693,0.6109062251760344,0.9176600677810929,0.5428586938819826,-1.3880519763130463,0.24574313700211534,-1.3880529092270697,0.24574317569500656,0.1501180167628658,3.75,9.108289777821869e-07
CUST0257,31.0,Male,North,Secondary,Salaried,234057.69,512709.88,Other,427.0,3,34,0.6686,2019-01-11,1,0,234057.69,2019,1,11,4,1,Low,Poor,0.0,Q1,0.0,-0.662911715549512,-0.028924122584825802,0.0028657289659001703,0.15668483567538907,0.024354518812671713,0.17224730228698754,-0.9368520403972012,0.20996517375782597,0.5119849514858371,0.8176796438703852,0.5993048064245475,0.327102565685024,-2.3552781573023185,0.32710290304167233,-2.35527746288257,2.1905278138906694,2.8333333333333335,2.85656070518341e-06
CUST0258,43.21258134490239,Female,West,Post-Graduate,Salaried,412922.29,356441.87,Education,822.6,3,100,0.6542,2017-04-10,0,0,412922.29,2017,4,10,0,0,Low,Poor,1.0,Q4,2.0,-0.527938744124262,-0.34400775161228275,0.02188713604762781,0.10319883457287272,0.04296600415041473,0.11974832731842248,-0.6647759083769844,-0.23736111627464934,0.503317508275669,0.8088263101556477,0.6045218232378189,-0.1603015678726327,-1.1538139991567957,-0.1603016632904349,-1.1538142877766235,0.8632177981963628,8.333333333333334,1.5843174753293169e-06
CUST0259,42.0,Female,South,Post-Graduate,Self-Employed,1209079.13,668246.39,Business,636.3,11,78,0.5844,2020-11-21,0,0,1209079.13,2020,11,21,5,0,Low,Good,0.0,Q3,1.0,0.07284897136184985,0.2846845809307904,0.10655466307389182,0.20992046557393032,0.1258088995819524,0.2245005263805686,0.5462813578939182,0.6551975023892522,0.4602057867656245,0.7644605941446557,0.6311537490532694,0.6874164642087315,0.6436516849689754,0.6874169951453168,0.6436518701744857,0.552690368578275,6.5,4.833430546435783e-07
CUST0260,37.0,Other,West,Primary,Unemployed,703617.21,771944.23,Business,518.9,4,104,0.7949,2020-03-04,1,0,703617.21,2020,3,4,2,2,Low,Poor,0.0,Q4,2.0,-0.3085775226716924,0.49377082801046185,0.052801170517893306,0.24541322435782068,0.07321382424078689,0.2593383048001841,-0.22259143234580603,0.9520386156252959,0.5849493100819588,0.8915716460273958,0.5571341021783943,0.8854233789218064,-0.19226343785747274,0.885423952937626,-0.19226356940155168,1.09710822735561,8.666666666666666,1.129733594776626e-06
CUST0261,63.0,Female,North,Primary,Salaried,1212350.48,572085.61,Business,477.9,0,27,0.4583,2022-12-28,0,0,1212350.48,2022,12,28,2,0,Low,Poor,0.0,Q1,0.0,0.07531756397364672,0.09079532917343514,0.10690255572596948,0.1770074235181773,0.12614929495677574,0.19219485881509765,0.5512575032825773,0.37993166286119356,0.37727137373738245,0.6769785816405125,0.6857299595419324,0.4755990484624174,0.647503417276295,0.4755994819171917,0.6475036037333538,0.4718813737756758,2.25,3.780259978946022e-07
CUST0262,32.0,Other,North,Primary,Salaried,1118094.72,113979.91,Other,636.6,2,53,0.5453,2015-06-29,0,0,1118094.72,2015,6,29,0,2,Low,Poor,0.0,Q2,1.0,0.004191248307242023,-0.8328844849751129,0.0968788999508322,0.020211147842375068,0.11634165445531361,0.03829208832959028,0.407882332335247,-0.9314226138313304,0.4352180662575122,0.7384443106964803,0.647123535883,-1.6378506045069339,0.5308115730557058,-1.6378513553632401,0.530811719809682,0.1019411933185768,4.416666666666667,4.877046552907432e-07
CUST0263,33.0,Other,North,Post-Graduate,Self-Employed,602373.8,384693.68,Home,794.2,3,5,0.6103,2017-11-02,1,0,602373.8,2017,11,2,3,2,Low,Poor,1.0,Q1,0.0,-0.38497678717078754,-0.2870435474773853,0.04203441110349686,0.1128686085772136,0.06267909439062032,0.12923965613234067,-0.37659572042369793,-0.15648866289150085,0.4764204970418132,0.7812169993030106,0.6210022977085015,-0.05870126241541485,-0.4573770734743096,-0.05870125683649376,-0.45737729182019937,0.6386295021463416,0.4166666666666667,1.013158274812085e-06
CUST0264,43.21258134490239,Other,West,Post-Graduate,Self-Employed,560473.73,54929.77,Education,640.9,8,109,0.7927,2015-07-20,1,1,560473.73,2015,7,20,0,2,Low,Average,0.0,Q4,2.0,-0.4165949885970394,-0.9519474486986504,0.03757853616668497,0.0,0.05831924599996388,0.018453915297564967,-0.44033113244472577,-1.100457082575754,0.5837228632786557,0.8903370148432558,0.5578178167010654,-2.544515165642428,-0.5845223049584577,-2.544512265527156,-0.5845225562673814,0.09800596720206672,9.083333333333334,1.4143392590407403e-06
CUST0265,60.0,Female,East,Primary,Salaried,341553.94,171001.42,Other,614.8,8,27,0.9197,2023-05-28,0,0,341553.94,2023,5,28,6,0,Low,Average,0.0,Q1,0.0,-0.5817939970095017,-0.7179118536385686,0.014297448439788047,0.03972795455621975,0.03553987846873199,0.05744873354545873,-0.7733363759969888,-0.7681952167437902,0.6521689238313872,0.9590099061010788,0.5209147262593113,-1.120887841944224,-1.5336241399426804,-1.1208887626846562,-1.5336243092702186,0.500657143641792,2.25,2.6926932829409025e-06
CUST0266,26.0,Female,North,Graduate,Self-Employed,374909.53,255813.91,Other,415.4,3,83,0.1024,2021-05-29,0,0,374909.53,2021,5,29,5,0,Low,Poor,0.0,Q3,2.0,-0.5566235435159521,-0.5469041909950442,0.017844658205394003,0.06875680654996534,0.03901064392045786,0.08594188956332618,-0.7225982203840154,-0.525414519017388,0.09748962127725708,0.32,0.9071117561683599,-0.5980922844029887,-1.3445067384996423,-0.5980928264978111,-1.3445069848432214,0.6823350422700645,6.916666666666667,2.731325608074033e-07
CUST0267,40.0,Female,East,Graduate,Unemployed,947685.5,745329.03,Business,585.8,10,68,0.4933,2017-01-06,0,0,947685.5,2017,1,6,4,0,Low,Good,0.0,Q3,1.0,-0.12440121091419763,0.4401065252315914,0.07875668267530822,0.23630361442202066,0.09860998089080601,0.25039680283453325,0.14866792412824495,0.8758510537918003,0.40098843608108586,0.7023531875061151,0.6696578048617157,0.8371438801206645,0.28371620676199016,0.8371444482192996,0.28371626042022663,0.7864729701995019,5.666666666666667,5.205313366090333e-07
CUST0268,29.0,Female,South,Post-Graduate,Self-Employed,259139.85,654532.64,Car,679.5,4,106,0.1111,2018-05-14,0,0,259139.85,2018,5,14,0,0,Low,Poor,0.0,Q4,2.0,-0.643984473015419,0.2570335081515614,0.005533098450130284,0.2052266472574391,0.02696440502312881,0.21989332738971207,-0.8986988391739731,0.6159410934164058,0.10535051560782598,0.3333166662499792,0.900009000090001,0.6590609140541486,-2.1250302112437374,0.659061434877597,-2.1250298592197088,2.5257892215342412,8.833333333333334,4.2872603345259327e-07
CUST0269,61.0,Male,South,Secondary,Self-Employed,907306.55,409331.21,Home,655.1,7,24,0.6145,2021-01-08,0,1,907306.55,2021,1,8,4,1,Low,Average,0.0,Q1,0.0,-0.1548715603546771,-0.23736682629386954,0.07446257168027218,0.1213013195123774,0.09440841034035356,0.13751675053417808,0.08724633186774335,-0.08596229674360004,0.47902531121619285,0.7839005038906405,0.6193868070610096,0.02424563862667943,0.21665698231591138,0.024245723435494266,0.21665700948798525,0.4511498456613148,2.0,6.772793605424759e-07
CUST0270,58.0,Other,East,Primary,Salaried,950616.93,737139.84,Home,833.3,4,112,0.0781,2019-03-17,0,0,950616.93,2019,3,17,6,2,Low,Poor,1.0,Q4,2.0,-0.1221891252492582,0.4235946383521503,0.0790684264376938,0.23350069253564917,0.09891500640431523,0.24764560583123857,0.15312700734363824,0.8524090199355358,0.07520023256293519,0.2794637722496424,0.9275577404693441,0.8219573731655891,0.28844068283597335,0.8219579387773112,0.28844073834871675,0.7754331074242491,9.333333333333334,8.215717344735277e-08
CUST0271,41.0,Other,East,Primary,Self-Employed,738030.44,228231.68,Education,418.9,4,27,0.151,2023-10-21,1,0,738030.44,2023,10,21,5,2,Low,Poor,0.0,Q1,0.0,-0.2826089637201696,-0.6025183190886316,0.05646085531201758,0.0593162103320327,0.07679464082254414,0.07667550930835779,-0.17024446984611588,-0.6043702606098128,0.1406311297397456,0.38858718455450897,0.8688097306689835,-0.7471469782231139,-0.11314722963447921,-0.7471476581191768,-0.11314733189485589,0.30924426369188784,2.25,2.0459860707100375e-07
CUST0272,31.0,Male,East,Post-Graduate,Unemployed,1312990.46,295503.46,Home,752.2,8,91,0.9434,2017-04-20,0,1,1312990.46,2017,4,20,3,1,Low,Average,1.0,Q3,2.0,0.15126147431016784,-0.46687803945918793,0.11760514320430186,0.08234138675328641,0.1366212358112587,0.09927578107422219,0.7043438964816338,-0.4118008679920858,0.6644390164232016,0.9712878049270464,0.5145621076463929,-0.4085520998004779,0.7598349549423938,-0.40855245091629244,0.7598351758388412,0.22506139153516777,7.583333333333333,7.185124559092379e-07
CUST0273,65.0,Other,North,Graduate,Self-Employed,1355941.64,624635.14,Home,617.7,4,86,0.8529,2018-08-07,0,0,1355941.64,2018,8,7,1,2,Low,Poor,0.0,Q3,2.0,0.18367285359271315,0.19675109463104368,0.12217279873491303,0.19499360136428104,0.14109045586267613,0.20984912125870245,0.7696781824169394,0.5303577564541834,0.6167519793062318,0.9235258523723091,0.5396945328943817,0.5952234246402319,0.804446061933472,0.595223919282185,0.804446295292075,0.46066520975047276,7.166666666666667,6.290093724092728e-07
CUST0274,32.0,Female,North,Primary,Unemployed,495766.59,456896.54,Education,582.63,11,107,0.3049,2017-09-29,1,1,495766.59,2017,9,29,4,0,Low,Good,0.0,Q4,2.0,-0.4654236274569907,-0.14146071734496468,0.030697236842870523,0.13758155046189513,0.051586242446676735,0.15349654748072866,-0.5387590402883718,0.050196233739192825,0.26612640948606414,0.5521775076911409,0.766342248448157,0.17170984828759348,-0.8070722508527483,0.17171006431532904,-0.8070725411958872,0.9215960680206384,8.916666666666666,6.150071548790732e-07
CUST0275,65.0,Male,North,Post-Graduate,Salaried,311955.45,578508.2,Business,639.0,4,47,0.7857,2022-12-30,0,0,311955.45,2022,12,30,4,1,Low,Poor,0.0,Q2,1.0,-0.6041293062042812,0.1037452154934532,0.011149788549041386,0.17920568953449767,0.03246005237315839,0.1943525582165513,-0.818359497804429,0.39831670121357077,0.579810495220942,0.8863972021616494,0.5600044800358404,0.49076960673242276,-1.7225654042187037,0.4907700487862835,-1.7225654567916422,1.854457743886186,3.9166666666666665,2.518628861909609e-06
CUST0276,27.0,Other,West,Primary,Self-Employed,603509.19,624870.12,Car,379.0,9,38,0.8716,2019-05-25,1,0,603509.19,2019,5,25,5,2,Low,Good,0.0,Q2,0.0,-0.38412001080460606,0.19722488546736947,0.04215515447801882,0.19507402819341305,0.06279723567926893,0.209928063897942,-0.374868645756411,0.5310304004049947,0.6267936800099242,0.9335952013587046,0.5343022013250694,0.595736434318268,-0.45409161476615134,0.595736929189091,-0.4540918321739027,1.035394539725236,3.1666666666666665,1.4442199297743919e-06
CUST0277,26.0,Female,North,Graduate,Self-Employed,799614.19,625956.14,Car,579.4,6,109,0.6928,2016-03-14,0,0,799614.19,2016,3,14,0,0,Low,Average,0.0,Q4,2.0,-0.23613726541312768,0.1994146306544772,0.06300999683230357,0.19544574129654502,0.08320264475495016,0.21029291743895376,-0.07656764114272786,0.5341391959767888,0.5263839626818432,0.8323460818673925,0.5907372400756143,0.5981050493421172,0.017204228569929713,0.5981055452658025,0.017204176602621225,0.7828227010328569,9.083333333333334,8.664178408339652e-07
CUST0278,43.21258134490239,Male,South,Post-Graduate,Self-Employed,285877.92,570544.9,Business,612.0,5,74,0.6747,2016-12-09,0,0,285877.92,2016,12,9,4,1,Low,Average,0.0,Q3,1.0,-0.6238076646470982,0.08768879125771661,0.0083765661572659,0.1764800832342724,0.029746594443307794,0.19167725002412492,-0.8580267852108872,0.3755212906531139,0.5156340447582954,0.8214012417813842,0.5971218725741924,0.47193561934109335,-1.909277457007834,0.47193605068398475,-1.9092773501947924,1.9957641359640508,6.166666666666667,2.3600983244875995e-06
CUST0279,51.0,Female,North,Post-Graduate,Salaried,600446.44,498694.39,Other,724.2,6,46,0.4949,2022-05-28,1,0,600446.44,2022,5,28,5,0,Low,Average,1.0,Q2,1.0,-0.38643119182216173,-0.05718359457655353,0.041829445452646774,0.1518877405207742,0.062478545861841824,0.1675387323200303,-0.3795274836334695,0.16984501644164046,0.4020593149733315,0.7034912934784623,0.6689410662920597,0.28965873635441175,-0.46297257099799216,0.28965904628083183,-0.46297279093226656,0.8305393400283964,3.8333333333333335,8.242200586616852e-07
CUST0280,31.0,Other,South,Post-Graduate,Unemployed,578954.23,385369.83,Education,464.9,12,91,0.3241,2019-11-16,1,0,578954.23,2019,11,16,5,2,Low,Good,0.0,Q3,2.0,-0.4026494230775105,-0.28568022432655665,0.0395438502286842,0.11310003508379975,0.060242206467178525,0.12946681191377665,-0.41221990776527767,-0.15455314409270465,0.2807329833635741,0.5692978130996114,0.7552299675251114,-0.056358002873255326,-0.5269816890602079,-0.05635799501176431,-0.5269819262902273,0.6656309083362255,7.583333333333333,5.598024562321619e-07
CUST0281,30.0,Female,North,Graduate,Unemployed,7800151.29,784022.17,Education,776.1,3,60,0.682,2019-06-03,0,0,7800151.29,2019,6,3,0,0,High,Poor,1.0,Q2,1.0,5.04653629861073,0.518123612475919,0.8074841184295178,0.24954715242253542,0.8116329411522029,0.26339594570654645,10.57215243109082,0.9866124230951347,0.5199835615507563,0.8258329128825032,0.5945303210463734,0.9068104739532907,2.697589946117894,0.9068110496100766,2.697589331617386,0.10051371324106716,5.0,8.743420154867279e-08
CUST0282,30.0,Male,West,Graduate,Self-Employed,400547.48,552549.56,Home,656.6,2,97,0.8464,2022-05-18,0,0,400547.48,2022,5,18,2,1,Low,Poor,0.0,Q4,2.0,-0.5372768964278644,0.05140473649319414,0.020571133336252646,0.17032080101726488,0.04167836201847607,0.18563163067944383,-0.6835995908680145,0.3240085806616512,0.6132377973316434,0.92,0.5415944540727903,0.4284334001312934,-1.2133192791200333,0.4284338053635946,-1.213319558063806,1.379485797788567,8.083333333333334,2.1131077893686913e-06
CUST0283,60.0,Female,South,Post-Graduate,Unemployed,490173.96,338536.04,Business,582.63,9,68,0.8121,2017-08-27,0,1,490173.96,2017,8,27,6,0,Low,Good,0.0,Q3,1.0,-0.46964388059362033,-0.3801113271115082,0.030102487004794783,0.09707018902909527,0.05100430979346072,0.1137327792803987,-0.5472661520266378,-0.2886175986721164,0.594486393735975,0.9011659114724658,0.5518459246178467,-0.22875531209015487,-0.8280556765603527,-0.22875547730143922,-0.828055969151059,0.6906446845932003,5.666666666666667,1.656758755605867e-06
CUST0284,52.0,Other,East,Primary,Unemployed,825992.78,156565.61,Education,555.7,1,71,0.8509,2015-12-29,1,0,825992.78,2015,12,29,1,2,Low,Poor,0.0,Q3,1.0,-0.21623172415841102,-0.7470188180310304,0.06581523553594863,0.03478699607357369,0.08594742902760857,0.05259895509214021,-0.03644240263635382,-0.8095185645672746,0.615672007280534,0.9224424101265075,0.5402777027392079,-1.2340964588938537,0.06913829823199989,-1.2340974059775986,0.06913826675824022,0.1895484001688247,5.916666666666667,1.0301542829466377e-06
CUST0285,59.0,Female,North,Graduate,Unemployed,1212085.27,434497.33,Education,531.6,12,42,0.3103,2015-05-25,0,0,1212085.27,2015,5,25,0,0,Low,Good,0.0,Q2,0.0,0.07511743392135195,-0.18662430760344492,0.10687435189261092,0.12991495145192827,0.1261216989314783,0.1459714272395121,0.5508540846576897,-0.013922810900578963,0.27025611862840254,0.5570457790882182,0.7631840036632832,0.10418982532254066,0.6471916549848589,0.10418998298210286,0.647191841340781,0.35847092671953684,3.5,2.5600509112696336e-07
